id,source,vulnerability,risk_score
f88fe74a-eebe-4111-8b9c-15c3b3ddc5ec,255.89.85.142,Unrestricted File Upload,13
2df249b2-fb3a-4bd4-8fb8-3d90cb005d05,131.42.79.221,Oracle Error Log Found,23
e76e978f-afc3-4a69-9e91-fda16df289e5,62.41.161.77,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),28
8e71461d-89d3-416c-b498-3ce645285b73,212.43.50.247,Oracle WebLogic Server Plug-in Remote Overflow (1166189),70
02f29b49-ce89-4165-8e5f-64290dcddfc5,217.57.221.228,Insecure .net framework 4.0,93
6972c9bb-16b0-44e6-93d5-13e6e8c8d0ce,88.253.242.192,Oracle WebLogic Server mod_wl POST Request Remote Overflow,52
3d11ec26-a1b3-45de-89d5-2b44984d5e62,139.58.16.1,Oracle WebLogic Server mod_wl POST Request Remote Overflow,62
3e7beb3a-f303-487e-9482-42e1a151e8a6,217.57.221.228,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),4
3e74b99d-9315-49fb-b490-f30156a8458a,185.204.254.63,Unrestricted File Upload,88
d41b3aaf-293e-45f1-8aac-d995703358e2,199.248.86.27,BSD Based FTP Server Multiple glob Function Remote Overflow,97
4ed10538-a573-4148-bac3-9dfe5afb6524,217.57.221.228,Insecure .net framework 4.0,29
19f7a9ea-7150-48bb-bf36-b1ee1d8d2c21,198.105.121.142,Oracle WebLogic Server Plug-in Remote Overflow (1166189),60
bebed633-5157-498b-83d1-c0d3c99cced7,251.68.88.39,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,16
561da1fe-2d60-4f75-9505-5a0a3307af7c,101.214.182.111,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,31
ef67a18a-17be-4e22-8042-46f5fc8d1d27,15.121.227.60,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,11
3bd6059f-796f-4224-bbc3-6cdadc7a2d61,212.43.50.247,Oracle WebLogic Server mod_wl POST Request Remote Overflow,45
eddb954f-97f3-43f9-96a6-66b80192822c,215.158.157.103,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,19
baabf5c6-f8c8-45b5-975b-39f26936821e,111.10.211.142,Insecure Kentico version 8.1 is running,42
7f1b0f30-45cc-4d39-b46a-3f1526ea7cb4,174.179.40.224,Brocade Fabric OS Default Credentials,57
42b97253-bc77-4906-8d83-ade851c6a700,62.224.210.247,Mozilla Firefox ESR < 78.6,73
b0476683-3f87-483d-99c3-18c0c96712b3,244.88.127.199,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,64
953b86b2-1c77-4393-b7a1-f5674e69286a,68.138.160.33,Oracle WebLogic Server mod_wl POST Request Remote Overflow,8
080dbf89-fb17-4a37-89e8-258bdf1adadd,80.90.180.26,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,44
2511561b-e52e-4630-b49e-4fa9016feaba,215.158.157.103,Bind Shell Backdoor Detection,28
43f9f85a-61fb-4f2f-aec7-3d33ec6bc1e2,124.52.124.205,JBoss Java Object Deserialization RCE,12
eec9e6a6-aa7f-4e5f-8c62-2c877ba1ab86,119.213.58.199,Mozilla Firefox ESR < 78.6,10
1bcc578f-2e6d-4f5b-9de2-913847616f10,118.127.3.27,Docker remote API detection,70
8e6e1041-9b37-417a-8cf3-5c73c92d27b5,76.139.33.239,Unrestricted File Upload,22
136535dd-4438-4cae-8c38-63acf03fcae2,215.158.157.103,Account Takeover via Forgot Password,41
23ea33bb-10ac-4f98-981d-af2e375cdc7a,185.204.254.63,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,61
a087da28-6deb-40d1-b45e-20f78bbd94ca,16.196.99.124,Unrestricted File Upload,2
66df52ad-11c1-4def-90ed-e84c962294c5,124.52.124.205,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),83
0a46069b-d0b3-4e5e-af37-59862d36a9f1,171.214.205.244,Docker remote API detection,31
d58cba4b-a236-494d-8fc3-c381a2fd2642,134.164.219.117,Account Takeover via Forgot Password,5
8d70ab0e-42f0-4c57-8e52-c57995e30844,195.131.179.122,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),2
2a1194e1-e74d-4055-902c-1a22d3467cbe,194.25.223.78,Mozilla Firefox ESR < 78.6,93
67b69095-398d-4539-b1dd-c6d52170b9ed,187.4.168.43,Oracle Error Log Found,31
5c150742-94f1-4fa3-bce2-046ee0e99eb6,136.113.20.114,Oracle WebLogic Server Plug-in Remote Overflow (1166189),2
8c803a6e-2b06-47bc-85e0-30691acca549,76.239.91.134,Unrestricted File Upload,69
b2b983aa-5ace-4ab4-8786-a33ec072978a,118.151.172.176,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,34
5484b5bf-a18c-4c4f-92e4-44a48988778d,161.186.251.87,Oracle Error Log Found,47
342985d6-b51e-43ab-8218-9ed1dd9dd5fe,118.127.3.27,Password Spraying Attack,13
7723789e-7282-4c61-a651-5d1d0f9e1046,198.21.121.206,Insecure Apache version 2.2.15,76
8e41aecd-02e6-4b31-b050-b953499df368,20.100.13.218,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,99
a42bbbc9-b859-4060-ab7f-5c5e1c934725,254.150.88.142,Insecure Apache version 2.2.15,51
6e977cc4-4cd6-435c-af31-6c9e326087f8,129.141.34.131,Brocade Fabric OS Default Credentials,91
c2fcec82-c976-486e-a0a7-e77ebffd8899,10.128.35.79,Apache Struts2 Remote Command Execution,45
ac3c0d50-19a9-41b6-ba16-11c05422fa40,118.151.172.176,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,89
4cd019f7-843f-4e9f-96ce-97c70c9e8e69,48.26.131.21,Docker remote API detection,46
41511c5e-3c0c-4384-b7ae-3be686caac6d,246.8.156.194,Oracle WebLogic Server mod_wl POST Request Remote Overflow,26
defe7554-ef6a-4b01-b112-5bcae680e1c7,29.148.80.121,Mozilla Firefox < 84.0,13
a5a95835-bef1-4aa2-8c24-13828d28aab9,225.200.235.7,Brocade Fabric OS Default Credentials,70
cd03014a-47ad-4dad-acd7-154665db0041,174.30.81.201,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,97
ec1af041-ba62-4504-8954-72dc31f67b69,100.34.68.89,MailEnable WebMail Detection,90
39c18654-3b91-4e91-8c4a-f3593cde50e3,60.83.159.99,Insecure Apache version 2.2.15,51
97f84a9a-f8cc-4826-8c1e-12dc6a115db3,209.119.227.238,JBoss Java Object Deserialization RCE,50
3463def5-ab02-4050-b77a-98173715111d,201.10.141.151,Microsoft Windows 95/98/ME Unsupported Installation Detection,75
de2f91f0-8c2c-4333-9c8d-89c94cc467b8,10.128.35.79,Unrestricted File Upload,49
ca1ecc51-70b7-411f-a1c5-9e1748628705,50.255.144.198,Apache Struts2 Remote Command Execution,89
5481aabf-7cb0-45f7-9bb9-478928ab1181,247.41.39.120,Microsoft Windows 95/98/ME Unsupported Installation Detection,15
8421e58a-fad6-43eb-9b4c-b88036dd2c5e,124.52.124.205,Exposure of Application source code config files and credentials,34
fffe9b42-0713-4c95-bed9-167bb62389dd,88.253.242.192,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,5
9308a977-5546-4efd-954c-29b17ee19a01,215.158.157.103,Mozilla Firefox ESR < 78.6,26
c56459f8-cc9a-4ba5-89d9-ffb04a42f711,133.15.4.45,File Content Disclosure /etc/passwd,41
cf78dff3-9d7d-44c7-80b8-b9b43539894c,35.164.19.92,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,91
af23d9ac-5d34-4dba-9eb6-2a4e623f1d0b,52.79.75.53,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,65
9a0e1e70-f16d-4c9f-8151-c28326c5608f,234.130.35.103,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,53
81f2f235-217c-4f19-82f7-c986d092d02f,150.93.106.16,Microsoft Windows 95/98/ME Unsupported Installation Detection,74
21d8daee-ebec-4859-93e6-83238812c62c,52.79.75.53,MailEnable WebMail Detection,14
6287dc0c-3d5f-44ac-b841-a9e8c15b03a8,80.12.208.81,Oracle WebLogic Server Plug-in Remote Overflow (1166189),83
c6f3a4ed-495f-4dac-90d7-769c33b4e9d7,10.128.35.79,Unrestricted File Upload,15
370f8fe8-d579-4fcc-af17-9bf849f05cc3,111.10.211.142,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,70
818420de-a8be-4580-b84e-db57428a8fa3,206.68.75.94,Oracle WebLogic Server Plug-in Remote Overflow (1166189),11
4f9f4e13-2a73-4943-a3b9-8569b14ae145,58.96.118.146,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,65
78a47ec9-0080-4dc8-90bd-db05d8e2a29e,110.219.57.216,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,71
72d752c2-5a79-44b8-af54-1d13d2aea37c,244.88.127.199,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,7
01f2309b-f0d2-470b-917a-7c542850ca41,212.43.50.247,JBoss Java Object Deserialization RCE,6
09559f01-badc-46b6-94cc-caa23238bbef,15.53.18.15,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),23
ad2113a7-91ee-47fb-a0a6-f01c85c4c644,194.26.184.38,Insecure Kentico version 8.1 is running,27
ad551ba3-4b2a-48c8-91fd-10c81560839d,205.232.251.3,File Content Disclosure /etc/passwd,16
d1b3fedd-aead-46c5-9672-1b360afcf00f,15.53.18.15,Insecure Apache version 2.2.15,55
2c54e250-2b3f-43c1-8ba2-e4ee545f3b3f,205.204.5.194,Insecure Kentico version 8.1 is running,22
3ee80081-4e42-41fe-a9da-c05a1bddd958,212.43.50.247,Oracle WebLogic Server mod_wl POST Request Remote Overflow,72
48685043-1242-41ef-88b7-019d5858fdc7,211.211.214.136,Brocade Fabric OS Default Credentials,38
0de28574-2ea6-40c7-af2f-fcc310b22187,16.196.99.124,Unrestricted File Upload,94
93996b7e-04cb-4a6d-b393-e445b1b1df74,209.119.227.238,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,89
9051ef86-6e2c-419a-8f6d-6a5ee0e0f63b,156.185.127.68,Oracle Error Log Found,49
b6e00504-cd42-4c01-8898-a7adfd4a8b29,158.6.226.19,Password Spraying Attack,30
ef8fb2bb-78cf-419c-8d2c-07ccae308f19,251.68.88.39,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),58
0b3485a6-28f2-4502-a56f-ab18d1ddac44,198.21.121.206,NTMail3 Arbitrary Mail Relay,38
6c386e6d-acf6-4d38-aa20-b6e3c3dcf4c9,174.30.81.201,Brocade Fabric OS Default Credentials,41
5e2f01f3-c220-492b-bd06-6bd4bbc0a9bd,246.8.156.194,Insecure Kentico version 8.1 is running,64
4bd84d6b-f826-4d03-8c48-a6a835d46d0d,118.127.3.27,Account Takeover via Forgot Password,81
4cac2d3b-42b0-4396-b3dd-72fc4c41a20a,80.90.180.26,BSD Based FTP Server Multiple glob Function Remote Overflow,35
55ec76a3-0a09-4048-bbaf-8a2a80325702,173.78.199.190,Exposure of Application source code config files and credentials,63
1665df89-1df1-4ef9-8c6e-0c733419af14,80.90.180.26,Mozilla Firefox < 84.0,8
398f3d3e-4fb4-4e42-bda6-4a931a7fa4bb,88.253.242.192,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),56
22bb23d1-9c72-4309-8501-65d5e69dbdec,60.83.159.99,File Content Disclosure /etc/passwd,49
832055b3-5954-441d-bb5c-da4549b824ab,199.248.86.27,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,61
e97b75bd-3d9e-4f95-9270-57e24e42be69,237.62.251.21,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,54
2a588898-709a-4057-85e0-247659e743b0,131.42.79.221,Oracle Error Log Found,72
6f4490f1-6b97-4b30-8242-a6d484a7067a,131.42.79.221,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,9
289b809f-cd63-4300-9052-a104318602de,50.255.144.198,Oracle Error Log Found,14
11f0345d-2e86-4b05-989d-a2a3c8856737,226.223.146.129,Password Spraying Attack,8
6b7076c3-1aa1-4453-a5b7-229fb6826bcc,101.214.182.111,Mozilla Firefox ESR < 78.6,35
ee2a56be-ff10-4833-af7d-d57771e96dfa,100.34.68.89,Microsoft Windows 95/98/ME Unsupported Installation Detection,72
7e1ac429-a97b-4ff0-a007-ddaff2d040ff,173.78.199.190,Temporary File Download,78
3eed4b00-8b36-439c-ba23-1cf40a3178d7,124.52.124.205,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,38
4fa63632-15a6-4ca8-a2da-1be6947ef3a0,80.90.180.26,Password Spraying Attack,55
8db4f1cf-ec7e-4ebf-b681-bb133653fdf4,205.232.251.3,Insecure Kentico version 8.1 is running,36
3c3dd648-5243-42bd-91b8-983518ac87c0,173.78.199.190,Bind Shell Backdoor Detection,56
184713c6-8eb7-45f7-94bd-c9126cf73636,14.136.100.178,Oracle Error Log Found,1
8be889f9-f323-45b2-86bb-ed9a94ac8fb3,15.121.227.60,Oracle WebLogic Server Plug-in Remote Overflow (1166189),13
3702ad0e-8b08-4888-a2d0-b7a2ce8b6e08,37.31.118.20,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,34
7ff62d6e-8da9-44b6-a3fe-b319c42e86b1,48.26.131.21,File Content Disclosure /etc/passwd,51
4d0fba7f-574a-4bc9-8528-68ccad172299,173.78.199.190,MailEnable WebMail Detection,63
9154dc00-4224-41ea-acca-592b0238c13a,118.127.3.27,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),63
08a0c850-b4d1-4020-8dbf-0c05f3d7a924,237.62.251.21,Account Takeover via Forgot Password,15
f7edc77a-20b0-41af-a264-2e2599644766,15.53.18.15,Microsoft Windows 95/98/ME Unsupported Installation Detection,5
83472aa8-8ff1-4480-afbd-74124b988768,237.62.251.21,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,13
9ccfd91b-b362-4ecb-a071-f0cd3d5ebf69,48.26.131.21,Docker remote API detection,10
5ef40ba4-b315-41bd-86b7-84e0432082e4,48.26.131.21,Mozilla Firefox < 84.0,65
e797dc3b-d651-4614-90b2-601a238efb25,197.250.224.86,BSD Based FTP Server Multiple glob Function Remote Overflow,45
cbec7328-88d0-4430-8f04-2d6439fa4e8d,187.4.168.43,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,23
4f15826c-69d2-482e-a71d-f038d7166cd7,119.213.58.199,Account Takeover via Forgot Password,55
b1cdb2de-9ed7-4336-9fd4-285e79398b56,2.157.228.76,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,81
67c9f276-37ef-4868-aab9-15c9b33424d4,194.211.32.228,Insecure Apache version 2.2.15,82
4085f45d-d9b4-4bb2-9c63-649de82084b9,194.25.223.78,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),27
bb3b9347-f180-46b1-95af-dcf6449d0d4c,205.170.195.204,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,26
f37ec8cf-086d-4e23-80b7-ad11f3d9b59b,30.204.122.113,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,85
ff172a8b-244d-4163-8abd-64562e3db88c,62.224.210.247,Docker remote API detection,24
104932b0-bc4b-4142-bb85-e1848aa08b2e,134.164.219.117,Unsupported Cisco Operating System,36
10b9f071-cd29-49db-baa4-8026497d7899,42.109.146.100,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,39
7040e1d6-bd61-4e1b-a424-d5283d95949e,198.105.121.142,Oracle WebLogic Server mod_wl POST Request Remote Overflow,58
ce286148-dbc1-4db7-af49-bf118174cf24,124.52.124.205,Brocade Fabric OS Default Credentials,26
8ba7525f-a351-45a7-ab9a-c0b860234c70,156.185.127.68,Apache Struts2 Remote Command Execution,57
3335e5cd-cae0-4265-bf47-a2d9de179a38,237.62.251.21,Insecure Kentico version 8.1 is running,36
c6acc788-443c-416e-bd4c-e923d3ecb1d2,237.62.251.21,Bind Shell Backdoor Detection,65
d1bd508e-2b00-4ecb-8382-70041ad4c410,161.186.251.87,Account Takeover via Forgot Password,82
9b69841d-88ba-4d90-886d-18ec296ffb93,212.43.50.247,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,42
7ce40feb-8793-4553-addb-c0c98616a439,133.15.4.45,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,68
7d9df35d-70a4-4aac-9fe9-4a1c286433d6,203.109.127.147,Insecure .net framework 4.0,98
c2f702ab-76f6-4a5f-a4d2-acfda8c12136,187.4.168.43,Oracle Error Log Found,52
5caa845e-684e-4981-986e-5cdf99d22555,244.192.45.95,Oracle Error Log Found,55
03ebbab5-182a-4971-84df-538b1afbc536,225.200.235.7,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,68
a557e670-46fd-46b3-a0cc-ae1960f8700d,136.113.20.114,Unrestricted File Upload,4
b3436792-a633-4233-b814-0f4fc7f05fab,2.157.228.76,Mozilla Firefox < 84.0,36
a9365506-eb33-473d-ba8b-c0e9745150e9,194.26.184.38,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),72
cba417f3-b384-4596-868c-3672ecc8ea48,76.139.33.239,Exposure of Application source code config files and credentials,76
305f6270-6a19-4fcd-ab98-d2d0dfd0c205,114.77.9.43,Oracle WebLogic Server mod_wl POST Request Remote Overflow,46
84bc9b25-2bba-4310-a858-13b695a04f40,217.57.221.228,Account Takeover via Forgot Password,79
c37472f1-8e5e-4f39-a2df-17e5d01c6c9f,150.93.106.16,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,11
358e0d8e-d4bd-428a-8b5c-820945d7f640,205.204.5.194,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,85
39f1a7d4-a823-4959-8231-422a7aa3c44f,133.55.115.90,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,79
a436fd62-3eb1-42d5-b183-d61bfdb50d14,205.204.5.194,Insecure .net framework 4.0,37
063c96cf-14e5-4027-b9bb-13812e016252,92.222.219.30,Unrestricted File Upload,92
3042dc67-590b-4b8c-941c-78e4b7958505,10.128.35.79,Mozilla Firefox ESR < 78.6,29
ec125f08-b98e-44ab-a839-a035eff2fe67,190.168.142.189,Password Spraying Attack,37
e613170d-7ea4-4328-8075-22debad433b4,212.43.50.247,Unrestricted File Upload,71
d93595cc-42bb-4c72-9f8d-59b252eb1a26,37.31.118.20,Bind Shell Backdoor Detection,83
516bacf6-388e-45ba-9900-201106f530a9,124.52.124.205,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,62
98c9b242-e4a5-4ea0-a4ef-0eac2c5e6886,130.226.238.118,Docker remote API detection,66
61d29044-2a67-45de-a7cc-422b0e87b831,81.62.129.251,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,45
ba41e322-efe3-45b4-9098-537d660a9a0f,92.222.219.30,Bind Shell Backdoor Detection,60
7b176e54-a123-469a-8409-033d388f8ea7,118.151.172.176,Brocade Fabric OS Default Credentials,14
c6e2fa6c-aa7e-4060-a78e-d2ae97bf4dbb,2.25.181.181,Unrestricted File Upload,32
537db958-d7bf-4564-8836-cb1fd5fbba2d,62.224.210.247,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),62
31a64430-2e2d-4f7a-81b4-62ca3e79dd78,118.127.3.27,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,26
ce6ed5c0-2866-4297-85e6-b46f17595614,52.79.75.53,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,19
e20ef6fa-f4e7-4dfb-8646-dee13965ef77,205.170.195.204,Unrestricted File Upload,77
39a47859-f02b-4bdf-9908-6735ef289035,203.109.127.147,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),95
3e9f0faf-35e9-4de1-bd1c-5d8489ca52d0,30.253.51.250,Brocade Fabric OS Default Credentials,40
287f8d4c-ce34-4378-a0d0-9b84f5174a50,200.15.194.52,Mozilla Firefox < 84.0,59
850e2325-67bb-4bbd-b2e6-9a96710724ee,194.25.223.78,Oracle WebLogic Server Plug-in Remote Overflow (1166189),43
5383ce51-aa40-4895-8f0c-f59ba8b02a46,80.12.208.81,Insecure Kentico version 8.1 is running,54
e78856c1-0524-4b37-962f-7dbd2f6be606,217.57.221.228,Apache Struts2 Remote Command Execution,30
ee3bc070-c661-4516-a614-3f262fb82812,80.12.208.81,Docker remote API detection,77
215e3690-2891-4e86-95b2-2e05568a57c7,119.213.58.199,NTMail3 Arbitrary Mail Relay,55
34cba9ee-9607-4b35-a75f-b9c43eba2ab3,200.15.194.52,BSD Based FTP Server Multiple glob Function Remote Overflow,73
d2e7c4cd-cca7-460c-9b18-d6fa282d3acb,100.34.68.89,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,23
88e88032-7ee4-4888-8bcf-ae246fdeba8f,173.78.199.190,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),21
e6249687-2110-489f-bdb3-cfa30e8069fc,98.90.19.164,Docker remote API detection,33
491d1dfe-6897-401c-a211-d4c7ada84aeb,14.136.100.178,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,22
d3130367-3de8-41ae-b20e-341c76c719f3,98.90.19.164,Brocade Fabric OS Default Credentials,54
e99661cb-ebfe-4a87-9ad7-1887f639cb5b,118.127.3.27,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,49
4d00bf72-7ba9-4b4f-b884-92ef9293ed45,50.255.144.198,Brocade Fabric OS Default Credentials,61
a0ebd50c-ba4d-4b22-a904-2b91c366a519,2.25.181.181,Unrestricted File Upload,68
fc59a01e-973e-45ca-a9b7-86c79e62f313,118.151.172.176,Exposure of Application source code config files and credentials,17
00decca7-32c5-4bc3-8f1b-c57a2204f5a6,220.140.43.225,Password Spraying Attack,91
335017fb-471f-417c-8f4f-6040b8157aa4,76.239.91.134,Unsupported Cisco Operating System,3
41a6a3ad-1675-42ba-9b86-07a9167065f9,211.211.214.136,Insecure Kentico version 8.1 is running,77
3e08f2c2-46ec-4dbe-b167-06f775676ee2,174.30.81.201,Insecure .net framework 4.0,62
45378709-aa73-473e-a6f7-60a4e7d02da0,244.88.127.199,Microsoft Windows 95/98/ME Unsupported Installation Detection,55
0c5163bc-e430-43e3-900f-06a6fbd61d91,134.164.219.117,Apache ActiveMQ Detection,38
dd28196d-dd5c-49e9-a0d3-004c626221f5,92.222.219.30,NTMail3 Arbitrary Mail Relay,40
8ae8f833-b743-4238-8062-03e72151dfc0,110.219.57.216,Microsoft Windows 95/98/ME Unsupported Installation Detection,49
bed0c8f5-be1f-424e-85ff-a98bcd13adfa,58.96.118.146,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,20
58997abd-8962-41d1-ba53-dc87586505b5,173.78.199.190,Oracle WebLogic Server Plug-in Remote Overflow (1166189),75
d21f749e-4069-4b43-a31f-b41999a3a126,34.142.3.137,Insecure Kentico version 8.1 is running,12
c673c413-7827-42f7-8bb9-43ca22c11e21,201.10.141.151,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,14
1bece470-4f95-4b0c-b3da-143e1debcc68,130.226.238.118,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,17
39c566a7-9bb1-4b50-a98d-1c2424e79fb5,156.185.127.68,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,81
1651ca4c-f565-4147-a2f0-9dccd2bbc520,58.96.118.146,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),92
dccbeb3b-950d-403e-82ee-17c33849a1ad,76.139.33.239,Brocade Fabric OS Default Credentials,2
a780a693-0be4-4d9a-a927-76b28b61a068,114.77.9.43,Apache ActiveMQ Detection,47
0943fe84-1e89-4ba5-8ada-c3e415eacc7a,199.248.86.27,Docker remote API detection,87
4b1d0e3e-4b4d-4a09-8d29-3e00e01bc537,225.200.235.7,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),10
49d544ea-01d4-4e04-a965-78cd74fd9429,80.90.180.26,Oracle WebLogic Server mod_wl POST Request Remote Overflow,84
f9dc395b-2369-40a4-8bb8-4f1ae9c5bfec,58.96.118.146,Temporary File Download,24
16b50e9d-ee07-4f12-a7c2-1c0c388a7682,244.192.45.95,Oracle WebLogic Server mod_wl POST Request Remote Overflow,66
db9c67a9-8bd8-4934-8a04-d369d66cbc3b,237.62.251.21,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,84
4ba1fc26-6bbc-40fb-a291-7dda7f9fe009,134.164.219.117,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,16
63df601e-0031-4357-9b4e-dfef4c6c306c,92.222.219.30,Temporary File Download,23
6c9511a3-e333-4cd7-9ef9-62a5da7f134d,50.255.144.198,Mozilla Firefox < 84.0,77
4b7b0412-ee3a-48c2-97e9-2d574ef30cc7,58.96.118.146,Insecure Apache version 2.2.15,58
0fc54636-c870-4625-9ada-d25c4d229a33,209.119.227.238,JBoss Java Object Deserialization RCE,23
1ca0f610-6057-403a-adf2-d7a7bf6ac036,174.179.40.224,Oracle Error Log Found,38
0392d8c9-09ab-4e5c-b123-41e3f80782bf,131.42.79.221,Mozilla Firefox < 84.0,28
b6aa0c37-c53a-47d1-80a1-1658cb0dca79,254.150.88.142,MailEnable WebMail Detection,24
ad0f5e78-a844-44b1-bbd0-d0bc2d7688b7,42.240.26.60,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,40
9a1b659b-41a7-4490-b3a1-06e9895de214,230.240.158.17,Insecure .net framework 4.0,20
74579462-eec6-4a19-9863-01553d07a7ba,200.15.194.52,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,7
bd4ba9a6-6e3f-425d-ae9d-6e8d4f19addc,205.170.195.204,Insecure Apache version 2.2.15,48
c01bf5a8-bf90-42d2-87df-350a2516a826,76.139.33.239,Mozilla Firefox ESR < 78.6,20
1ad0c42d-0b98-4318-959d-76731f9f97fd,14.136.100.178,Unsupported Cisco Operating System,63
19498677-1fb0-4bad-b468-c898fab9605d,246.8.156.194,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),22
f46dec86-1ac1-4a06-b72b-05f58dd1d0e1,217.57.221.228,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,78
adde044f-ea85-437d-b172-e494312adbe7,156.185.127.68,Temporary File Download,61
7afae45a-f5d7-435b-bdea-0255f1705094,62.224.210.247,Unrestricted File Upload,99
8de89245-adae-41b2-9fad-4feb332f434e,30.204.122.113,Brocade Fabric OS Default Credentials,88
31efbcd0-9ecc-422c-bb7a-2aaab864d30d,194.211.32.228,Docker remote API detection,17
a85903ad-713d-43e9-8dc0-4ed12546dee8,230.240.158.17,Oracle Error Log Found,78
b2a8c166-b73b-4662-9aa2-bede19d79959,111.10.211.142,Brocade Fabric OS Default Credentials,9
44907c94-6196-49f7-aa29-4226173a3399,15.121.227.60,Unrestricted File Upload,37
571461c8-6002-4133-a790-5d0f3f0cc011,171.214.205.244,Insecure .net framework 4.0,8
60762b61-4262-467e-8886-a15d830932d4,42.240.26.60,JBoss Java Object Deserialization RCE,37
d1a85669-0bc3-4abb-bacb-4f8d245a3e76,139.58.16.1,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,76
